InventoryId,Store,Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice,SalesDate,Volume,Classification,ExciseTax,VendorNo,VendorName
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,3,29.97,9.99,2024-01-23,750.0,2,0.34,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,2024-01-24,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,2024-01-25,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,2,19.98,9.99,2024-01-27,750.0,2,0.22,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,2024-01-28,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,2,19.98,9.99,2024-01-30,750.0,2,0.22,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18893,1,18893,19 Crimes Red,750mL,1,9.99,9.99,2024-01-31,750.0,2,0.11,9819,TREASURY WINE ESTATES      
1_HARDERSFIELD_18909,1,18909,Cryptic California Red,750mL,1,15.99,15.99,2024-01-12,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_18909,1,18909,Cryptic California Red,750mL,1,15.99,15.99,2024-01-22,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_18909,1,18909,Cryptic California Red,750mL,1,15.99,15.99,2024-01-23,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_18909,1,18909,Cryptic California Red,750mL,1,15.99,15.99,2024-01-30,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,8,7.92,0.99,2024-01-02,50.0,1,0.42,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,5,4.95,0.99,2024-01-03,50.0,1,0.26,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,12,11.88,0.99,2024-01-05,50.0,1,0.63,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,7,6.93,0.99,2024-01-06,50.0,1,0.37,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,6,5.94,0.99,2024-01-07,50.0,1,0.32,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,14,13.86,0.99,2024-01-08,50.0,1,0.74,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,5,4.95,0.99,2024-01-09,50.0,1,0.26,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,2,1.98,0.99,2024-01-10,50.0,1,0.1,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,14,13.86,0.99,2024-01-11,50.0,1,0.74,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,9,8.91,0.99,2024-01-12,50.0,1,0.47,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,11,10.89,0.99,2024-01-13,50.0,1,0.58,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,7,6.93,0.99,2024-01-14,50.0,1,0.37,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,18,17.82,0.99,2024-01-15,50.0,1,0.94,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,4,3.96,0.99,2024-01-16,50.0,1,0.21,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,17,16.83,0.99,2024-01-17,50.0,1,0.89,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,11,10.89,0.99,2024-01-18,50.0,1,0.58,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,3,2.97,0.99,2024-01-19,50.0,1,0.16,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,7,6.93,0.99,2024-01-21,50.0,1,0.37,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,18,17.82,0.99,2024-01-22,50.0,1,0.94,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,6,5.94,0.99,2024-01-23,50.0,1,0.32,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,7,6.93,0.99,2024-01-24,50.0,1,0.37,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,15,14.85,0.99,2024-01-25,50.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,11,10.89,0.99,2024-01-26,50.0,1,0.58,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,21,20.79,0.99,2024-01-27,50.0,1,1.1,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,15,14.85,0.99,2024-01-29,50.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,15,14.85,0.99,2024-01-30,50.0,1,0.79,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_1892,1,1892,Yukon Jack,50mL,13,12.87,0.99,2024-01-31,50.0,1,0.68,3960,DIAGEO NORTH AMERICA INC   
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,4,71.96,17.99,2024-01-04,750.0,2,0.45,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,1,17.99,17.99,2024-01-07,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,2,35.98,17.99,2024-01-09,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,1,17.99,17.99,2024-01-10,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,1,17.99,17.99,2024-01-12,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,1,17.99,17.99,2024-01-17,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,2,35.98,17.99,2024-01-22,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,6,107.94,17.99,2024-01-24,750.0,2,0.68,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,2,35.98,17.99,2024-01-28,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18950,1,18950,Schug Pnt Nr Carneros,750mL,2,35.98,17.99,2024-01-31,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18951,1,18951,Caymus Conundrum Red,750mL,1,19.99,19.99,2024-01-12,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_18951,1,18951,Caymus Conundrum Red,750mL,1,19.99,19.99,2024-01-28,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_1896,1,1896,The Glenlivet 18 Yr Single,750mL,1,99.99,99.99,2024-01-02,750.0,1,0.79,17035,PERNOD RICARD USA          
1_HARDERSFIELD_18971,1,18971,Tenuta Guado Al Tasso Bructo,750mL,2,53.98,26.99,2024-01-30,750.0,2,0.22,8673,STE MICHELLE WINE ESTATES  
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,12.99,12.99,2024-01-03,5000.0,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,2024-01-07,5000.0,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,2,29.98,14.99,2024-01-08,5000.0,2,1.5,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,2,29.98,14.99,2024-01-10,5000.0,2,1.5,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,2024-01-15,5000.0,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,2024-01-20,5000.0,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,2024-01-21,5000.0,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,2024-01-22,5000.0,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,2,29.98,14.99,2024-01-29,5000.0,2,1.5,9815,WINE GROUP INC             
1_HARDERSFIELD_18988,1,18988,Franzia Chillable Red Tap,5L,1,14.99,14.99,2024-01-30,5000.0,2,0.75,9815,WINE GROUP INC             
1_HARDERSFIELD_190,1,190,Christian Bros Ruby Port,750mL,72,308.88,4.29,2024-01-21,750.0,1,56.7,3924,HEAVEN HILL DISTILLERIES   
1_HARDERSFIELD_19000,1,19000,L'Ardi Dolcetto D'Acqui,750mL,1,10.99,10.99,2024-01-10,750.0,2,0.11,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_19000,1,19000,L'Ardi Dolcetto D'Acqui,750mL,1,10.99,10.99,2024-01-20,750.0,2,0.11,516,BANFI PRODUCTS CORP        
1_HARDERSFIELD_19035,1,19035,Bollini Pinot Grigio,750mL,4,43.96,10.99,2024-01-02,750.0,2,0.45,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_19035,1,19035,Bollini Pinot Grigio,750mL,3,41.97,13.99,2024-01-06,750.0,2,0.34,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_19035,1,19035,Bollini Pinot Grigio,750mL,1,13.99,13.99,2024-01-20,750.0,2,0.11,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_19035,1,19035,Bollini Pinot Grigio,750mL,3,41.97,13.99,2024-01-26,750.0,2,0.34,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_19035,1,19035,Bollini Pinot Grigio,750mL,1,13.99,13.99,2024-01-30,750.0,2,0.11,4692,KOBRAND CORPORATION        
1_HARDERSFIELD_19036,1,19036,Nicholson Ranch Est Chard,750mL,1,14.99,14.99,2024-01-04,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19036,1,19036,Nicholson Ranch Est Chard,750mL,24,359.76,14.99,2024-01-13,750.0,2,2.7,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19036,1,19036,Nicholson Ranch Est Chard,750mL,2,29.98,14.99,2024-01-22,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19036,1,19036,Nicholson Ranch Est Chard,750mL,3,44.97,14.99,2024-01-29,750.0,2,0.34,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19074,1,19074,Roaring Meg Pnt Nr,750mL,1,21.99,21.99,2024-01-02,750.0,2,0.11,90024,VINILANDIA USA             
1_HARDERSFIELD_19074,1,19074,Roaring Meg Pnt Nr,750mL,2,39.98,19.99,2024-01-15,750.0,2,0.22,90024,VINILANDIA USA             
1_HARDERSFIELD_19074,1,19074,Roaring Meg Pnt Nr,750mL,1,19.99,19.99,2024-01-21,750.0,2,0.11,90024,VINILANDIA USA             
1_HARDERSFIELD_19074,1,19074,Roaring Meg Pnt Nr,750mL,2,39.98,19.99,2024-01-27,750.0,2,0.22,90024,VINILANDIA USA             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,2024-01-02,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,2024-01-05,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,2024-01-09,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,2024-01-15,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,2024-01-17,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,2024-01-19,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,2024-01-21,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,2024-01-22,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19120,1,19120,Bodegas Borsao Berola,750mL,1,12.99,12.99,2024-01-28,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,1,11.99,11.99,2024-01-09,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,1,11.99,11.99,2024-01-11,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,1,11.99,11.99,2024-01-12,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,2,23.98,11.99,2024-01-13,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,2,23.98,11.99,2024-01-17,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,1,11.99,11.99,2024-01-18,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,1,11.99,11.99,2024-01-20,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,2,23.98,11.99,2024-01-21,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,3,35.97,11.99,2024-01-23,750.0,2,0.34,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,1,11.99,11.99,2024-01-24,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,3,35.97,11.99,2024-01-26,750.0,2,0.34,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,2,23.98,11.99,2024-01-29,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19121,1,19121,Liberty School Pnt Nr CC,750mL,2,23.98,11.99,2024-01-31,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19122,1,19122,Liberty School Merlot CC,750mL,1,13.99,13.99,2024-01-10,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19122,1,19122,Liberty School Merlot CC,750mL,1,13.99,13.99,2024-01-15,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19122,1,19122,Liberty School Merlot CC,750mL,1,13.99,13.99,2024-01-19,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19122,1,19122,Liberty School Merlot CC,750mL,1,13.99,13.99,2024-01-22,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19122,1,19122,Liberty School Merlot CC,750mL,2,27.98,13.99,2024-01-25,750.0,2,0.22,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19122,1,19122,Liberty School Merlot CC,750mL,1,13.99,13.99,2024-01-30,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19126,1,19126,Delas Cotes du Rhone,750mL,1,12.99,12.99,2024-01-16,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_19126,1,19126,Delas Cotes du Rhone,750mL,1,12.99,12.99,2024-01-27,750.0,2,0.11,2000,SOUTHERN WINE & SPIRITS NE 
1_HARDERSFIELD_19164,1,19164,Tracia Malbec,750mL,1,5.99,5.99,2024-01-06,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_19164,1,19164,Tracia Malbec,750mL,6,35.94,5.99,2024-01-07,750.0,2,0.68,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_19164,1,19164,Tracia Malbec,750mL,5,29.95,5.99,2024-01-08,750.0,2,0.56,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_19164,1,19164,Tracia Malbec,750mL,1,5.99,5.99,2024-01-29,750.0,2,0.11,9165,ULTRA BEVERAGE COMPANY LLP 
1_HARDERSFIELD_19174,1,19174,Cavicchioli Sw Italian Spkln,750mL,1,11.99,11.99,2024-01-23,750.0,2,0.11,9744,FREDERICK WILDMAN & SONS   
1_HARDERSFIELD_19175,1,19175,Melini Chianti DOCG Riserva,750mL,1,11.99,11.99,2024-01-15,750.0,2,0.11,9744,FREDERICK WILDMAN & SONS   
1_HARDERSFIELD_19175,1,19175,Melini Chianti DOCG Riserva,750mL,1,11.99,11.99,2024-01-21,750.0,2,0.11,9744,FREDERICK WILDMAN & SONS   
1_HARDERSFIELD_19175,1,19175,Melini Chianti DOCG Riserva,750mL,1,11.99,11.99,2024-01-26,750.0,2,0.11,9744,FREDERICK WILDMAN & SONS   
1_HARDERSFIELD_19175,1,19175,Melini Chianti DOCG Riserva,750mL,3,35.97,11.99,2024-01-29,750.0,2,0.34,9744,FREDERICK WILDMAN & SONS   
1_HARDERSFIELD_19175,1,19175,Melini Chianti DOCG Riserva,750mL,1,11.99,11.99,2024-01-30,750.0,2,0.11,9744,FREDERICK WILDMAN & SONS   
1_HARDERSFIELD_19189,1,19189,Castello di Meleto Chianti,750mL,1,15.99,15.99,2024-01-31,750.0,2,0.11,9552,M S WALKER INC             
1_HARDERSFIELD_19190,1,19190,Noble Vines 242 Svgn Bl,750mL,2,21.98,10.99,2024-01-06,750.0,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_19190,1,19190,Noble Vines 242 Svgn Bl,750mL,1,10.99,10.99,2024-01-14,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_19190,1,19190,Noble Vines 242 Svgn Bl,750mL,2,21.98,10.99,2024-01-15,750.0,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_19190,1,19190,Noble Vines 242 Svgn Bl,750mL,1,10.99,10.99,2024-01-16,750.0,2,0.11,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_19190,1,19190,Noble Vines 242 Svgn Bl,750mL,2,21.98,10.99,2024-01-26,750.0,2,0.22,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_19190,1,19190,Noble Vines 242 Svgn Bl,750mL,3,32.97,10.99,2024-01-31,750.0,2,0.34,2242,DELICATO VINEYARDS INC     
1_HARDERSFIELD_19199,1,19199,La Crema Pnt Gris Monterey,750mL,1,18.99,18.99,2024-01-16,750.0,2,0.11,10000,MAJESTIC FINE WINES        
1_HARDERSFIELD_19199,1,19199,La Crema Pnt Gris Monterey,750mL,1,18.99,18.99,2024-01-19,750.0,2,0.11,10000,MAJESTIC FINE WINES        
1_HARDERSFIELD_19199,1,19199,La Crema Pnt Gris Monterey,750mL,1,18.99,18.99,2024-01-22,750.0,2,0.11,10000,MAJESTIC FINE WINES        
1_HARDERSFIELD_19199,1,19199,La Crema Pnt Gris Monterey,750mL,2,37.98,18.99,2024-01-31,750.0,2,0.22,10000,MAJESTIC FINE WINES        
1_HARDERSFIELD_1921,1,1921,Glenfiddich Special Rsv 12,1.75L,1,67.99,67.99,2024-01-07,1750.0,1,1.84,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_1921,1,1921,Glenfiddich Special Rsv 12,1.75L,1,67.99,67.99,2024-01-09,1750.0,1,1.84,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_1921,1,1921,Glenfiddich Special Rsv 12,1.75L,1,67.99,67.99,2024-01-17,1750.0,1,1.84,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_1921,1,1921,Glenfiddich Special Rsv 12,1.75L,1,67.99,67.99,2024-01-23,1750.0,1,1.84,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_1921,1,1921,Glenfiddich Special Rsv 12,1.75L,1,67.99,67.99,2024-01-25,1750.0,1,1.84,3664,WILLIAM GRANT & SONS INC   
1_HARDERSFIELD_19215,1,19215,Dom Vacheron Sancerre Blanc,750mL,2,59.98,29.99,2024-01-29,750.0,2,0.22,9552,M S WALKER INC             
1_HARDERSFIELD_19223,1,19223,Trimbach Pnt Bl,750mL,1,13.99,13.99,2024-01-12,750.0,2,0.11,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_19223,1,19223,Trimbach Pnt Bl,750mL,1,13.99,13.99,2024-01-13,750.0,2,0.11,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_19223,1,19223,Trimbach Pnt Bl,750mL,1,13.99,13.99,2024-01-15,750.0,2,0.11,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_19223,1,19223,Trimbach Pnt Bl,750mL,2,27.98,13.99,2024-01-16,750.0,2,0.22,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_19223,1,19223,Trimbach Pnt Bl,750mL,1,13.99,13.99,2024-01-20,750.0,2,0.11,6785,PALM BAY INTERNATIONAL INC 
1_HARDERSFIELD_19224,1,19224,Miraval Cotes de Prvnce Rose,750mL,1,21.99,21.99,2024-01-03,750.0,2,0.11,1587,VINEYARD BRANDS INC        
1_HARDERSFIELD_19242,1,19242,Copain Tous Ensemble Chard,750mL,31,325.19,10.49,2024-01-29,750.0,2,3.49,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19249,1,19249,Educated Guess Chard,750mL,1,16.99,16.99,2024-01-15,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19258,1,19258,The Beach House Chard,750mL,2,19.98,9.99,2024-01-11,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19258,1,19258,The Beach House Chard,750mL,1,9.99,9.99,2024-01-15,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19258,1,19258,The Beach House Chard,750mL,2,19.98,9.99,2024-01-20,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19258,1,19258,The Beach House Chard,750mL,1,9.99,9.99,2024-01-22,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19258,1,19258,The Beach House Chard,750mL,1,9.99,9.99,2024-01-24,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19258,1,19258,The Beach House Chard,750mL,1,9.99,9.99,2024-01-25,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19258,1,19258,The Beach House Chard,750mL,1,9.99,9.99,2024-01-27,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19260,1,19260,The Beach House Pinot Grigio,750mL,2,19.98,9.99,2024-01-07,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19260,1,19260,The Beach House Pinot Grigio,750mL,1,9.99,9.99,2024-01-08,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19260,1,19260,The Beach House Pinot Grigio,750mL,1,9.99,9.99,2024-01-20,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19260,1,19260,The Beach House Pinot Grigio,750mL,2,19.98,9.99,2024-01-22,750.0,2,0.22,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19260,1,19260,The Beach House Pinot Grigio,750mL,1,9.99,9.99,2024-01-27,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19270,1,19270,Veuve Clicquot Brut Yellow,375mL,1,24.99,24.99,2024-01-09,375.0,2,0.06,8112,MOET HENNESSY USA INC      
1_HARDERSFIELD_19270,1,19270,Veuve Clicquot Brut Yellow,375mL,1,24.99,24.99,2024-01-15,375.0,2,0.06,8112,MOET HENNESSY USA INC      
1_HARDERSFIELD_19270,1,19270,Veuve Clicquot Brut Yellow,375mL,1,24.99,24.99,2024-01-17,375.0,2,0.06,8112,MOET HENNESSY USA INC      
1_HARDERSFIELD_19270,1,19270,Veuve Clicquot Brut Yellow,375mL,1,24.99,24.99,2024-01-22,375.0,2,0.06,8112,MOET HENNESSY USA INC      
1_HARDERSFIELD_19270,1,19270,Veuve Clicquot Brut Yellow,375mL,1,24.99,24.99,2024-01-29,375.0,2,0.06,8112,MOET HENNESSY USA INC      
1_HARDERSFIELD_19270,1,19270,Veuve Clicquot Brut Yellow,375mL,1,24.99,24.99,2024-01-30,375.0,2,0.06,8112,MOET HENNESSY USA INC      
1_HARDERSFIELD_19276,1,19276,Pali Tower 15 The Winery,750mL,1,13.99,13.99,2024-01-22,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19276,1,19276,Pali Tower 15 The Winery,750mL,1,13.99,13.99,2024-01-26,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19276,1,19276,Pali Tower 15 The Winery,750mL,1,13.99,13.99,2024-01-27,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19276,1,19276,Pali Tower 15 The Winery,750mL,1,13.99,13.99,2024-01-29,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19276,1,19276,Pali Tower 15 The Winery,750mL,1,13.99,13.99,2024-01-30,750.0,2,0.11,653,STATE WINE & SPIRITS   
1_HARDERSFIELD_19282,1,19282,Penfolds Bin 8 Cab Svgn/Shir,750mL,1,19.99,19.99,2024-01-24,750.0,2,0.11,4425,MARTIGNETTI COMPANIES
1_HARDERSFIELD_19283,1,19283,Roscato Bianco,750mL,1,9.99,9.99,2024-01-08,750.0,2,0.11,6785,PALM BAY INTERNATIONAL INC 
